,bond,difficult
39,http://dl-learner.org/carcinogenesis#bond8822,0.00136045167499339
40,http://dl-learner.org/carcinogenesis#d80_11,0.0027025916579789095
41,http://dl-learner.org/carcinogenesis#bond349,-0.0018641053393491339
42,http://dl-learner.org/carcinogenesis#d109_29,-0.0044535950014482585
43,http://dl-learner.org/carcinogenesis#bond5730,0.0008466397468908302
44,http://dl-learner.org/carcinogenesis#d280_19,0.00012578242126566835
45,http://dl-learner.org/carcinogenesis#d143,0.0007438379287634243
46,http://dl-learner.org/carcinogenesis#d143_28,0.002394095707600462
47,http://dl-learner.org/carcinogenesis#d250,7.706989393342195e-05
48,http://dl-learner.org/carcinogenesis#bond5008,0.0013006035080762733
49,http://dl-learner.org/carcinogenesis#bond1013,-0.0021686360343465684
50,http://dl-learner.org/carcinogenesis#d135_24,-0.0033273978518196783
51,http://dl-learner.org/carcinogenesis#bond641,-0.003598521042424062
52,http://dl-learner.org/carcinogenesis#d121_3,0.0005719379782648501
53,http://dl-learner.org/carcinogenesis#d289,-0.001413298310745193
54,false,-0.0008554704127664421
55,http://dl-learner.org/carcinogenesis#bond5604,0.004429221324704496
56,http://dl-learner.org/carcinogenesis#d277_14,-0.005047383934375957
57,http://dl-learner.org/carcinogenesis#d322_50,-0.0016488333772688526
58,-0.122,0.001774816328634676
59,http://dl-learner.org/carcinogenesis#bond4421,0.04968948526604568
60,http://dl-learner.org/carcinogenesis#d231_39,0.07400491378897583
61,http://dl-learner.org/carcinogenesis#non_ar_6c_ring-875,0.0004552697069241107
62,http://dl-learner.org/carcinogenesis#Non_ar_6c_ring,0.0002775770086554366
63,http://dl-learner.org/carcinogenesis#Di10,0.00039768251286926215
64,http://dl-learner.org/carcinogenesis#Di,0.005590682474879264
65,http://dl-learner.org/carcinogenesis#d201,-0.0004249325315327024
66,http://dl-learner.org/carcinogenesis#bond3517,-0.006086573938383232
67,http://dl-learner.org/carcinogenesis#d163_14,0.009575317176862155
68,-0.512,-0.025494970772886687
69,http://dl-learner.org/carcinogenesis#bond4894,-0.006901169599165936
70,http://dl-learner.org/carcinogenesis#d246_73,0.005791186681151412
71,http://dl-learner.org/carcinogenesis#bond1193,0.007685934199742424
72,http://dl-learner.org/carcinogenesis#d139_12,-0.006080222935736214
73,http://dl-learner.org/carcinogenesis#d222,-0.002017166873697337
74,http://dl-learner.org/carcinogenesis#methyl-1404,-0.0029464117018720786
75,http://dl-learner.org/carcinogenesis#d62_11,0.0028813194356930635
76,http://dl-learner.org/carcinogenesis#Carbon-27,-0.005573369081443514
77,http://dl-learner.org/carcinogenesis#d147_74,-0.00033568327712882746
78,http://dl-learner.org/carcinogenesis#d113_28,0.0009443302204121541
79,http://dl-learner.org/carcinogenesis#bond4036,-0.001882329859133451
80,http://dl-learner.org/carcinogenesis#d217_18,-0.006640483682101955
81,http://dl-learner.org/carcinogenesis#d232,-0.0015175468723423527
82,http://dl-learner.org/carcinogenesis#d232_6,-0.000605296385674439
83,http://dl-learner.org/carcinogenesis#bond2207,-0.0038531843864075765
84,http://dl-learner.org/carcinogenesis#d164_34,-0.004765379082027196
85,http://dl-learner.org/carcinogenesis#bond6303,0.001139289481848865
86,http://dl-learner.org/carcinogenesis#d3_10,0.00010949412843607931
87,http://dl-learner.org/carcinogenesis#bond2488,-0.002148453588030485
88,http://dl-learner.org/carcinogenesis#d298_36,6.853314316347778e-05
89,0.053,0.0016853832491921187
90,http://dl-learner.org/carcinogenesis#bond3056,-0.0058112484593032965
91,http://dl-learner.org/carcinogenesis#d324,-0.0005184441389294618
92,http://dl-learner.org/carcinogenesis#amine-2347,-0.0006257500698757776
93,http://dl-learner.org/carcinogenesis#bond2571,0.004424545933183629
94,http://dl-learner.org/carcinogenesis#d175_16,0.003969317779402081
95,http://dl-learner.org/carcinogenesis#bond2755,0.018166982258257882
96,http://dl-learner.org/carcinogenesis#d181_4,-0.006353024724245294
97,http://dl-learner.org/carcinogenesis#d235,-0.0011664747618279933
98,http://dl-learner.org/carcinogenesis#d235_29,0.0004143628084907574
99,http://dl-learner.org/carcinogenesis#bond8755,0.02195613909432618
100,http://dl-learner.org/carcinogenesis#d79_6,-0.018770918946877248
101,http://dl-learner.org/carcinogenesis#d315,5.689021582554021e-07
102,http://dl-learner.org/carcinogenesis#d315_27,0.00024276789972096154
103,http://dl-learner.org/carcinogenesis#d119,-0.00022419135321978187
104,http://dl-learner.org/carcinogenesis#d119_6,-0.0030212611692381265
105,http://dl-learner.org/carcinogenesis#d19_23,-0.000788666259649236
106,http://dl-learner.org/carcinogenesis#Oxygen-40,-1.1967952051127483e-05
107,http://dl-learner.org/carcinogenesis#bond2024,0.00036715725658678487
108,http://dl-learner.org/carcinogenesis#bond2676,0.0024696046969777796
109,http://dl-learner.org/carcinogenesis#Bond-2,-0.00011326992807838033
110,http://dl-learner.org/carcinogenesis#amine-2864,0.0003115951454634048
111,http://dl-learner.org/carcinogenesis#Amine,0.00024549324840279465
112,http://dl-learner.org/carcinogenesis#bond7906,0.010938039115214801
113,http://dl-learner.org/carcinogenesis#d5_12,0.011706844729034004
114,http://dl-learner.org/carcinogenesis#d182,-0.002931823949314828
115,http://dl-learner.org/carcinogenesis#d182_2,0.0002630754420823601
116,http://dl-learner.org/carcinogenesis#bond1509,-0.0062194697113015915
117,http://dl-learner.org/carcinogenesis#bond4302,-0.0008753443187410002
118,http://dl-learner.org/carcinogenesis#d225b_5,-0.0010637724611537373
119,http://dl-learner.org/carcinogenesis#d188,-0.0009464581663614326
120,http://dl-learner.org/carcinogenesis#bond3134,-0.0015282064376606226
121,http://dl-learner.org/carcinogenesis#d202_6,-0.003350614809070704
122,-0.099,-0.002683387811894175
123,http://dl-learner.org/carcinogenesis#d241_6,0.009354178828725117
124,http://dl-learner.org/carcinogenesis#Oxygen-45,-0.000456955983347189
125,http://dl-learner.org/carcinogenesis#d51,-0.0007161172087749462
126,http://dl-learner.org/carcinogenesis#d326_7,-0.000677919866400774
127,http://dl-learner.org/carcinogenesis#d58,-0.0008088956363089282
128,http://dl-learner.org/carcinogenesis#bond8095,0.002225371014491141
129,http://dl-learner.org/carcinogenesis#bond2835,-0.00024711044458632884
130,http://dl-learner.org/carcinogenesis#d183_27,-0.005360075500524737
131,http://dl-learner.org/carcinogenesis#d333,-0.0005538396837470706
132,http://dl-learner.org/carcinogenesis#bond101,0.00306880569248489
133,http://dl-learner.org/carcinogenesis#d102_8,0.0036068177871614
134,http://dl-learner.org/carcinogenesis#d231_43,0.010146335803521915
135,-0.088,0.008894731341513955
136,http://dl-learner.org/carcinogenesis#d270,-0.00014068239925237323
137,http://dl-learner.org/carcinogenesis#six_ring-1861,-4.711478107381235e-05
138,http://dl-learner.org/carcinogenesis#d162_18,0.015050066928721722
139,0.118,-0.005522344405949025
140,http://dl-learner.org/carcinogenesis#d86,0.0012042567085184031
141,http://dl-learner.org/carcinogenesis#d86a_4,0.011234339186025063
142,http://dl-learner.org/carcinogenesis#bond36,-0.002489435663851357
143,http://dl-learner.org/carcinogenesis#d10_3,0.003311249558595105
144,http://dl-learner.org/carcinogenesis#d272_1,-0.008258411657114445
145,http://dl-learner.org/carcinogenesis#Carbon-10,-0.0005138206410064782
146,http://dl-learner.org/carcinogenesis#d297_190,0.014620248977513562
147,http://dl-learner.org/carcinogenesis#bond6269,0.002013008183678907
148,http://dl-learner.org/carcinogenesis#d298_27,-0.0032152942323097435
149,http://dl-learner.org/carcinogenesis#bond2611,0.003712548606370147
150,http://dl-learner.org/carcinogenesis#d177_9,0.002805107410057336
151,http://dl-learner.org/carcinogenesis#bond4893,-0.0039583065706943225
152,http://dl-learner.org/carcinogenesis#d246_77,-0.00027846888465032026
153,http://dl-learner.org/carcinogenesis#six_ring-2288,0.002667813890816255
154,http://dl-learner.org/carcinogenesis#Six_ring,0.0002534883679267616
155,http://dl-learner.org/carcinogenesis#d155,0.0010091200767765318
156,http://dl-learner.org/carcinogenesis#d155_18,0.005039817251342782
157,http://dl-learner.org/carcinogenesis#d1,-0.0006057859206832271
158,http://dl-learner.org/carcinogenesis#bond16,-0.004337453566253643
159,http://dl-learner.org/carcinogenesis#d277_39,0.0013310789339181942
160,http://dl-learner.org/carcinogenesis#bond3275,-0.0032412247812356374
161,http://dl-learner.org/carcinogenesis#d192_4,0.0004114481545097324
162,http://dl-learner.org/carcinogenesis#bond4929,0.0004691497509501463
163,http://dl-learner.org/carcinogenesis#d313_51,0.0025428484479677704
164,http://dl-learner.org/carcinogenesis#ester-714,0.0016521189790580095
165,http://dl-learner.org/carcinogenesis#ester-1398,-0.002887311446653171
166,http://dl-learner.org/carcinogenesis#Ester,0.0002365083986523471
167,http://dl-learner.org/carcinogenesis#d297_188,0.008733390836433187
168,http://dl-learner.org/carcinogenesis#bond1927,0.005550470382135679
169,http://dl-learner.org/carcinogenesis#d156_22,0.0014424816224373695
170,http://dl-learner.org/carcinogenesis#ester-2018,0.0013420725728546046
171,http://dl-learner.org/carcinogenesis#d280,-0.0007676245543176271
172,http://dl-learner.org/carcinogenesis#bond5736,-0.0013693761342717197
173,http://dl-learner.org/carcinogenesis#d24,0.00011087183780628632
174,http://dl-learner.org/carcinogenesis#d24_15,-0.0005311732466815362
175,http://dl-learner.org/carcinogenesis#d233,0.0035762693555551634
176,http://dl-learner.org/carcinogenesis#d233_21,0.0009987320215208587
177,http://dl-learner.org/carcinogenesis#d8,9.131547207564012e-05
178,http://dl-learner.org/carcinogenesis#bond8792,0.003071400480820411
179,http://dl-learner.org/carcinogenesis#ether-2434,0.0008159936805156007
180,http://dl-learner.org/carcinogenesis#Ether,0.00015561443689557472
181,http://dl-learner.org/carcinogenesis#ketone-1058,-0.004754487632525549
182,http://dl-learner.org/carcinogenesis#Ketone,0.00036325571741333733
183,http://dl-learner.org/carcinogenesis#bond1026,0.013602561588883743
184,http://dl-learner.org/carcinogenesis#ketone-1920,0.0010766258380016855
185,http://dl-learner.org/carcinogenesis#bond7233,0.0024809028630582795
186,http://dl-learner.org/carcinogenesis#d33_9,0.0023152984765633686
187,http://dl-learner.org/carcinogenesis#d156,-0.0007853155038163825
188,http://dl-learner.org/carcinogenesis#d156_6,-0.0028177715052232124
189,http://dl-learner.org/carcinogenesis#d211_2,0.0003110602374866534
190,-0.103,-0.004613875863452359
191,http://dl-learner.org/carcinogenesis#d308,0.0005205855189480645
192,http://dl-learner.org/carcinogenesis#bond6502,-0.006042819292729783
193,http://dl-learner.org/carcinogenesis#bond355,-0.010527685713740725
194,http://dl-learner.org/carcinogenesis#d11_4,-0.009082331207322906
195,http://dl-learner.org/carcinogenesis#d224,-0.0014914483137946368
196,http://dl-learner.org/carcinogenesis#bond4998,-0.0014239973258300149
197,http://dl-learner.org/carcinogenesis#d124,0.000795273057392373
198,http://dl-learner.org/carcinogenesis#d124_18,0.013115418741943035
199,http://dl-learner.org/carcinogenesis#bond7023,-0.006332565377926287
200,http://dl-learner.org/carcinogenesis#Bond-7,0.00020757514435649455
201,http://dl-learner.org/carcinogenesis#d297,-0.00020976459004102505
202,http://dl-learner.org/carcinogenesis#d297_4,-0.0009181809002550543
203,http://dl-learner.org/carcinogenesis#d335_12,0.0006918641564853937
204,0.804,0.0008214725006429862
205,http://dl-learner.org/carcinogenesis#d47_31,0.0008479231088187278
206,http://dl-learner.org/carcinogenesis#Hydrogen-8,-0.0016580389505606724
207,http://dl-learner.org/carcinogenesis#d322,0.0016692700486742188
208,http://dl-learner.org/carcinogenesis#d322_31,0.0033323831024529354
209,http://dl-learner.org/carcinogenesis#bond4733,0.009612688217728746
210,http://dl-learner.org/carcinogenesis#d241_4,0.01343622007085182
211,http://dl-learner.org/carcinogenesis#bond9147,0.002810961647506871
212,http://dl-learner.org/carcinogenesis#d9_18,-0.0006781012051995271
213,http://dl-learner.org/carcinogenesis#bond9167,-0.002853151777400564
214,http://dl-learner.org/carcinogenesis#d92_3,-0.005149807645321652
215,http://dl-learner.org/carcinogenesis#d305_3,-0.006148816226678667
216,http://dl-learner.org/carcinogenesis#Carbon-22,0.0004627291396171694
217,http://dl-learner.org/carcinogenesis#d318_36,-0.0004451239962901521
218,http://dl-learner.org/carcinogenesis#bond740,-0.015381526418528545
219,http://dl-learner.org/carcinogenesis#bond6230,-0.007836817689520438
220,http://dl-learner.org/carcinogenesis#d297_207,-0.013451917342940344
221,http://dl-learner.org/carcinogenesis#bond7333,-0.002889200874324871
222,http://dl-learner.org/carcinogenesis#d331_2,-0.0004389568442937829
223,http://dl-learner.org/carcinogenesis#bond8139,-0.010897034102185302
224,http://dl-learner.org/carcinogenesis#d6_4,-0.005083942312297592
225,http://dl-learner.org/carcinogenesis#d152_14,0.0029967756618726788
226,http://dl-learner.org/carcinogenesis#Carbon-14,0.00010566496885463882
227,http://dl-learner.org/carcinogenesis#d324_12,-0.003680663064719095
228,http://dl-learner.org/carcinogenesis#d147,0.0005971924414229405
229,http://dl-learner.org/carcinogenesis#bond1555,0.0022133682316764713
230,http://dl-learner.org/carcinogenesis#d164_3,-5.203935358178155e-05
231,http://dl-learner.org/carcinogenesis#bond1886,0.004744252997491995
232,http://dl-learner.org/carcinogenesis#bond2311,0.013180843323611698
233,http://dl-learner.org/carcinogenesis#d168_3,0.003432134667695345
234,http://dl-learner.org/carcinogenesis#bond3198,0.002660259400459071
235,http://dl-learner.org/carcinogenesis#d189_23,-0.0005261453748034788
236,http://dl-learner.org/carcinogenesis#d163,-0.002591615283825739
237,http://dl-learner.org/carcinogenesis#di10-3374,-0.003507222890519513
238,http://dl-learner.org/carcinogenesis#bond3077,-0.003831701224142572
239,http://dl-learner.org/carcinogenesis#d186b_55,-0.00444132583351134
240,http://dl-learner.org/carcinogenesis#bond3237,-0.0006832573354987635
241,http://dl-learner.org/carcinogenesis#d190_5,-0.0031863149481552813
242,http://dl-learner.org/carcinogenesis#non_ar_hetero_5_ring-1716,-0.0026454320035445124
243,http://dl-learner.org/carcinogenesis#Non_ar_hetero_5_ring,0.00032339026711843984
244,http://dl-learner.org/carcinogenesis#bond1332,0.001835512507257473
245,http://dl-learner.org/carcinogenesis#bond3859,-0.003236964663911239
246,http://dl-learner.org/carcinogenesis#d211_20,-0.0066147381960348015
247,http://dl-learner.org/carcinogenesis#ar_halide-328,-0.0019458568872644229
248,http://dl-learner.org/carcinogenesis#Ar_halide,-0.0004193411441037503
249,http://dl-learner.org/carcinogenesis#d49,-0.00013210637946070044
250,http://dl-learner.org/carcinogenesis#phenol-2610,0.0002152851829941714
251,http://dl-learner.org/carcinogenesis#d107,0.0006869019895428758
252,http://dl-learner.org/carcinogenesis#methyl-139,0.001109691592988309
253,http://dl-learner.org/carcinogenesis#bond1032,-0.0039399860425402165
254,http://dl-learner.org/carcinogenesis#d135_41,-0.0026048783721203633
255,http://dl-learner.org/carcinogenesis#bond2570,-0.004537534335292451
256,http://dl-learner.org/carcinogenesis#d92,0.002794724267394436
257,http://dl-learner.org/carcinogenesis#bond9168,-0.002853151777400115
258,http://dl-learner.org/carcinogenesis#d297_28,0.002380317518745908
259,http://dl-learner.org/carcinogenesis#Oxygen-50,0.0009377467572217988
260,http://dl-learner.org/carcinogenesis#bond8650,-0.01059098223334822
261,http://dl-learner.org/carcinogenesis#d77_13,0.007298030427836004
262,http://dl-learner.org/carcinogenesis#bond5030,0.00027962947163833905
263,http://dl-learner.org/carcinogenesis#d251_22,-0.0014437827755102756
264,http://dl-learner.org/carcinogenesis#bond8996,0.004879903913045045
265,http://dl-learner.org/carcinogenesis#bond8737,0.0032722802093524935
266,http://dl-learner.org/carcinogenesis#d78_28,0.0004930490771954512
267,http://dl-learner.org/carcinogenesis#bond9145,0.0006244499075929764
268,http://dl-learner.org/carcinogenesis#d173_11,0.0013582233620118254
269,0.077,-1.7898391071973725e-06
270,http://dl-learner.org/carcinogenesis#bond3712,-0.000865954486288374
271,http://dl-learner.org/carcinogenesis#d208_2_22,-0.002517270994562518
272,http://dl-learner.org/carcinogenesis#d334_3,-0.0049131184423265445
273,-0.126,0.0011177843992428297
274,http://dl-learner.org/carcinogenesis#d330_14,0.00411524391492956
275,http://dl-learner.org/carcinogenesis#d205,-0.0024843115160240936
276,http://dl-learner.org/carcinogenesis#bond3611,0.001397017405466039
277,http://dl-learner.org/carcinogenesis#bond3152,-0.0006819800541419753
278,http://dl-learner.org/carcinogenesis#d112,0.0014415309179084362
279,http://dl-learner.org/carcinogenesis#ether-2777,-0.003379025673008041
280,http://dl-learner.org/carcinogenesis#d246,-0.00018601993254007646
281,http://dl-learner.org/carcinogenesis#bond4831,-0.0005959720016137512
282,http://dl-learner.org/carcinogenesis#d172,-0.0001729326645388898
283,http://dl-learner.org/carcinogenesis#bond2425,0.008844970541002112
284,http://dl-learner.org/carcinogenesis#d66,0.0014199227082227976
285,http://dl-learner.org/carcinogenesis#non_ar_6c_ring-2738,0.002329925841232247
286,http://dl-learner.org/carcinogenesis#d15,-0.0005197497711616246
287,http://dl-learner.org/carcinogenesis#d288,-7.778078972095995e-05
288,http://dl-learner.org/carcinogenesis#d288_13,0.0007499538897198574
289,http://dl-learner.org/carcinogenesis#bond256,8.311673599697296e-05
290,http://dl-learner.org/carcinogenesis#d264_14,0.0005073934644017158
291,http://dl-learner.org/carcinogenesis#d5_5,-0.004401537260013741
292,0.211,-0.01016060270888696
293,http://dl-learner.org/carcinogenesis#d173,9.07491107262316e-05
294,http://dl-learner.org/carcinogenesis#bond2472,-0.00012094953846793276
295,http://dl-learner.org/carcinogenesis#d143_15,0.005951584574223632
296,http://dl-learner.org/carcinogenesis#d86b_5,0.0059031656000090044
297,http://dl-learner.org/carcinogenesis#d249,-0.0031558392367168507
298,http://dl-learner.org/carcinogenesis#d249_14,-0.023413660244785004
299,http://dl-learner.org/carcinogenesis#d66_15,-0.001577117812216642
300,-0.173,-2.2118239006735207e-05
301,http://dl-learner.org/carcinogenesis#bond8687,0.0006803614976913527
302,http://dl-learner.org/carcinogenesis#d77_52,0.0011589884798771832
303,http://dl-learner.org/carcinogenesis#six_ring-542,-0.005152430428585236
304,http://dl-learner.org/carcinogenesis#d137,-0.0008819709950395761
305,http://dl-learner.org/carcinogenesis#bond7132,-0.002085178912600982
306,http://dl-learner.org/carcinogenesis#d328a_14,-0.0013716037073130865
307,http://dl-learner.org/carcinogenesis#bond3391,-0.0022296929934761196
308,http://dl-learner.org/carcinogenesis#d198_7,-0.0023804461906246814
309,http://dl-learner.org/carcinogenesis#d297_187,0.01770914834772065
310,http://dl-learner.org/carcinogenesis#d89_4,0.0005319311846741409
311,-0.055,0.000588404503084785
312,http://dl-learner.org/carcinogenesis#bond6965,0.0040025093944076
313,http://dl-learner.org/carcinogenesis#d323_20,0.005275798093069341
314,http://dl-learner.org/carcinogenesis#bond2195,0.0020577017187271944
315,http://dl-learner.org/carcinogenesis#d220a_2,-0.0010030952498625977
316,http://dl-learner.org/carcinogenesis#bond1595,0.0014827904714135806
317,http://dl-learner.org/carcinogenesis#d148_1,-0.0015030309295916877
318,http://dl-learner.org/carcinogenesis#bond1221,-0.0120470170164264
319,http://dl-learner.org/carcinogenesis#d14_8,-0.014741920828924043
320,http://dl-learner.org/carcinogenesis#d12,-0.00047945415331462866
321,http://dl-learner.org/carcinogenesis#methyl-137,0.0011096915929882615
322,http://dl-learner.org/carcinogenesis#d67,-0.0009610676482048462
323,http://dl-learner.org/carcinogenesis#d67_23,0.0012833074553509605
324,http://dl-learner.org/carcinogenesis#d31,0.00028419578384551405
325,http://dl-learner.org/carcinogenesis#bond6529,-0.005208773115529039
326,http://dl-learner.org/carcinogenesis#bond8746,0.01924416484939478
327,http://dl-learner.org/carcinogenesis#d79_1,-0.015999411209437663
328,http://dl-learner.org/carcinogenesis#bond9044,-0.003937043429223088
329,http://dl-learner.org/carcinogenesis#methyl-2683,0.0017123150424398173
330,http://dl-learner.org/carcinogenesis#d69_15,-0.004184169646044281
331,http://dl-learner.org/carcinogenesis#Chlorine-93,-0.0020071381186132233
332,http://dl-learner.org/carcinogenesis#bond7381,0.0009570993786997855
333,-0.361,-0.004005388195821416
334,http://dl-learner.org/carcinogenesis#d118,-0.005926924590493356
335,http://dl-learner.org/carcinogenesis#ar_halide-271,-0.009735722335980763
336,http://dl-learner.org/carcinogenesis#d140,-0.0011818329650408036
337,http://dl-learner.org/carcinogenesis#d140_10,0.0008190006436271902
338,http://dl-learner.org/carcinogenesis#d2_23,0.0008633210565875993
339,0.029,0.0018055401087022636
340,http://dl-learner.org/carcinogenesis#bond4640,-0.010512911394905691
341,http://dl-learner.org/carcinogenesis#d23_1_5,-0.0018077498457905342
342,http://dl-learner.org/carcinogenesis#bond7892,1.287936266678294e-06
343,http://dl-learner.org/carcinogenesis#d27,5.049806698841553e-06
344,http://dl-learner.org/carcinogenesis#bond5476,-0.006873575078562771
345,http://dl-learner.org/carcinogenesis#bond1222,-4.235452935606647e-05
346,http://dl-learner.org/carcinogenesis#d14_4,0.000259029909386935
347,http://dl-learner.org/carcinogenesis#bond4721,0.010776371226421999
348,http://dl-learner.org/carcinogenesis#d240_3,0.00020982796385719037
349,http://dl-learner.org/carcinogenesis#d133,-0.0033505013244156485
350,http://dl-learner.org/carcinogenesis#bond969,0.010066048048342758
351,http://dl-learner.org/carcinogenesis#bond1430,-0.008140378403408532
352,http://dl-learner.org/carcinogenesis#d145_10,-0.011245022604842923
353,http://dl-learner.org/carcinogenesis#bond4189,0.0032287987422626925
354,http://dl-learner.org/carcinogenesis#d126,-0.00016360463061365356
355,http://dl-learner.org/carcinogenesis#bond1365,0.004966883453987376
356,http://dl-learner.org/carcinogenesis#d144_8,-0.004199965072584522
357,http://dl-learner.org/carcinogenesis#bond7638,0.0017326230600575615
358,http://dl-learner.org/carcinogenesis#d4_14,0.0035016146665743926
359,http://dl-learner.org/carcinogenesis#methyl-1351,0.0020925680959556266
360,http://dl-learner.org/carcinogenesis#alcohol-2509,0.002724071583310288
361,http://dl-learner.org/carcinogenesis#Alcohol,1.4399001442431312e-05
362,http://dl-learner.org/carcinogenesis#d137_22,0.003167634100342748
363,http://dl-learner.org/carcinogenesis#d179_25,0.005077001507624287
364,0.06,0.00034053883231314574
365,http://dl-learner.org/carcinogenesis#bond4318,-0.00014215620378959192
366,http://dl-learner.org/carcinogenesis#d225b_19,-0.0009980426503308655
367,http://dl-learner.org/carcinogenesis#d285,-0.003326106805596606
368,http://dl-learner.org/carcinogenesis#d285_14,-0.0015732906688596222
369,http://dl-learner.org/carcinogenesis#bond6977,-0.0013460841360084799
370,http://dl-learner.org/carcinogenesis#d323_17,-0.00019533762603525848
371,http://dl-learner.org/carcinogenesis#d198_2,0.0017187521492451957
372,-0.01,0.009721742431269203
373,http://dl-learner.org/carcinogenesis#bond7766,0.006616316652659244
374,http://dl-learner.org/carcinogenesis#d44_5,-0.0037940973316525043
375,http://dl-learner.org/carcinogenesis#d214_38,0.001902586637650969
376,0.045,-0.0007345527784031613
377,http://dl-learner.org/carcinogenesis#d111_2,0.0075549771331885045
378,http://dl-learner.org/carcinogenesis#d122_36,-0.0014036482644312555
379,http://dl-learner.org/carcinogenesis#d297_118,7.710580458808264e-05
380,http://dl-learner.org/carcinogenesis#phenol-2212,0.001168433489366359
381,http://dl-learner.org/carcinogenesis#Phenol,0.00041984565751364814
382,http://dl-learner.org/carcinogenesis#bond8890,-0.0016290966982434477
383,http://dl-learner.org/carcinogenesis#bond3049,-0.001222289374150091
384,http://dl-learner.org/carcinogenesis#d186b_27,0.002410619013873067
385,http://dl-learner.org/carcinogenesis#d261,0.0007369882629108024
386,http://dl-learner.org/carcinogenesis#bond5263,-0.002786200821597698
387,http://dl-learner.org/carcinogenesis#bond7394,0.010040501391055024
388,http://dl-learner.org/carcinogenesis#d334_1,0.007750875493835602
389,http://dl-learner.org/carcinogenesis#d12_12,-0.004712483894084142
390,0.323,-0.002103461267492712
391,http://dl-learner.org/carcinogenesis#d74,-2.1097315807973317e-05
392,http://dl-learner.org/carcinogenesis#bond1331,-0.007968717318109643
393,http://dl-learner.org/carcinogenesis#d143_8,0.00248298998820335
394,http://dl-learner.org/carcinogenesis#bond8468,-0.00255572234491423
395,http://dl-learner.org/carcinogenesis#d25,-0.0012196225334164975
396,http://dl-learner.org/carcinogenesis#bond4985,-0.007541763024031805
397,http://dl-learner.org/carcinogenesis#bond5519,-0.0006142234392373672
398,http://dl-learner.org/carcinogenesis#d270_38,-0.0012767512502256742
399,http://dl-learner.org/carcinogenesis#bond6732,-0.002336998383118389
400,http://dl-learner.org/carcinogenesis#bond4792,0.00520333919014035
401,http://dl-learner.org/carcinogenesis#bond486,0.007915879063938437
402,http://dl-learner.org/carcinogenesis#d114_5,0.0009759492526623082
403,http://dl-learner.org/carcinogenesis#methyl-2648,-0.0010330837620582175
404,http://dl-learner.org/carcinogenesis#bond7772,-0.006758057140810295
405,http://dl-learner.org/carcinogenesis#bond7411,0.0014824045949227472
406,http://dl-learner.org/carcinogenesis#d334_18,-0.0004383399811490696
407,http://dl-learner.org/carcinogenesis#d205_15,0.00034852220027640026
408,-0.043,0.000804946770443714
409,http://dl-learner.org/carcinogenesis#bond423,0.00015289884440503954
